date | value
2012-07-18 | 105
2006-06-21 | 968
2014-12-05 | 605
2004-05-19 | 30
2011-03-28 | 368
2014-06-04 | 754
2023-06-06 | 258
2004-10-21 | 443
2020-11-25 | 678
2003-10-19 | 418
2010-11-16 | 464
2018-10-07 | 631
2013-07-12 | 830
2004-03-17 | 728
2005-02-11 | 709
2004-08-21 | 751
2017-06-06 | 420
2022-12-15 | 82
2009-02-24 | 579
2000-02-03 | 390
2013-06-05 | 443
2007-02-24 | 439
2018-10-01 | 797
2009-10-05 | 253
2010-02-11 | 832
2010-09-27 | 969
2009-06-09 | 609
2009-07-20 | 922
2023-01-02 | 183
2008-01-19 | 51
2002-04-06 | 838
2003-06-13 | 890
2006-11-23 | 891
2015-01-14 | 876
2004-02-18 | 65
2001-10-24 | 951
2011-10-15 | 546
2022-06-14 | 751
2009-07-19 | 64
2000-03-11 | 683
2010-05-07 | 950
2020-12-12 | 226
2005-09-12 | 533
2003-12-09 | 966
2013-12-05 | 985
2009-03-10 | 720
2012-08-13 | 512
2017-07-16 | 977
2022-03-24 | 542
2013-11-18 | 570
2000-09-08 | 328
2018-01-28 | 731
2015-12-10 | 751
2023-07-20 | 586
2012-04-15 | 254
2003-03-16 | 575
2022-11-14 | 437
2023-03-17 | 148
2003-04-01 | 46
2005-04-19 | 370
2014-04-06 | 312
2005-09-07 | 842
2005-02-09 | 360
2024-08-28 | 523
2020-02-25 | 270
2024-09-07 | 702
2011-08-10 | 891
2003-12-11 | 117
2005-04-03 | 787
2011-01-06 | 991
2008-02-01 | 784
2012-04-24 | 57
2023-01-25 | 448
2017-07-11 | 780
2024-08-09 | 828
2011-11-10 | 968
2002-12-04 | 813
2012-05-22 | 197
2017-06-27 | 329
2002-06-28 | 953
2017-12-02 | 962
2017-12-23 | 567
2011-11-24 | 749
2006-01-11 | 834
2001-10-20 | 940
2014-05-10 | 431
2019-12-10 | 574
2019-01-04 | 486
2017-01-01 | 84
2010-08-20 | 98
2007-11-09 | 714
2024-03-09 | 975
2018-12-20 | 657
2008-09-06 | 129
2003-07-16 | 397
2002-07-20 | 621
2014-09-06 | 102
2002-02-09 | 536
2015-05-11 | 14
2016-07-10 | 710
2004-05-20 | 514
2011-05-04 | 889
2010-04-15 | 64
2010-06-10 | 552
2009-08-11 | 136
2008-11-18 | 23
2005-04-11 | 573
2005-04-12 | 884
2011-12-19 | 297
2013-02-27 | 526
2021-01-07 | 134
2003-05-15 | 15
2000-09-28 | 583
2023-05-07 | 505
2004-09-08 | 286
2001-11-19 | 12
2019-05-18 | 233
2017-08-20 | 166
2004-06-17 | 832
2006-03-16 | 756
2005-08-24 | 928
2006-11-19 | 35
2021-06-18 | 374
2004-08-07 | 649
2017-12-07 | 485
2000-10-28 | 29
2023-12-11 | 432
2018-02-21 | 23
2016-09-12 | 348
2007-10-04 | 528
2000-10-16 | 830
2004-06-20 | 72
2020-02-18 | 695
2012-05-14 | 160
2019-12-13 | 912
2002-06-20 | 469
2015-11-06 | 247
2024-05-16 | 874
2013-07-05 | 918
2003-04-03 | 473
2004-08-17 | 418
2017-02-08 | 786
2011-12-15 | 241
2006-06-23 | 373
2023-08-09 | 847
2010-01-03 | 801
2011-07-24 | 266
2020-06-08 | 26
2016-09-26 | 235
2007-09-14 | 746
2024-04-16 | 908
2008-06-18 | 631
2007-03-24 | 119
2008-02-05 | 596
2010-12-12 | 757
2004-11-01 | 772
2018-06-16 | 128
2009-01-27 | 208
2003-02-25 | 563
2014-11-28 | 598
2008-11-06 | 118
2006-11-07 | 318
2004-10-13 | 386
2011-01-15 | 154
2022-07-11 | 158
2000-05-19 | 406
2021-04-18 | 687
2014-05-14 | 349
2019-08-28 | 825
2018-10-05 | 622
2013-01-05 | 51
2015-08-10 | 689
2012-01-20 | 639
2021-10-06 | 70
2002-04-06 | 41
2010-08-19 | 130
2023-10-16 | 391
2018-12-26 | 558
2002-03-02 | 567
2020-07-21 | 634
2006-08-18 | 355
2021-12-10 | 773
2015-03-28 | 977
2004-10-20 | 327
2021-08-19 | 566
2020-01-05 | 298
2010-06-22 | 407
2005-03-22 | 962
2008-03-10 | 654
2014-07-25 | 431
2007-04-10 | 262
2008-09-18 | 679
2008-01-10 | 854
2021-02-05 | 258
2010-02-10 | 466
2001-07-17 | 885
2024-10-04 | 414
2022-08-26 | 579
2018-03-06 | 179
2000-08-03 | 110
2020-01-09 | 891
2006-05-26 | 744
2021-11-03 | 497
2024-03-27 | 948
2018-11-07 | 742
2020-05-22 | 916
2016-12-20 | 993
2002-10-17 | 797
2013-05-25 | 347
2016-10-08 | 839
2005-06-05 | 579
2020-04-24 | 490
2024-11-13 | 346
2006-06-03 | 24
2024-06-07 | 126
2017-07-28 | 832
2017-08-04 | 135
2002-07-27 | 859
2000-08-03 | 270
2011-03-01 | 135
2014-01-02 | 122
2002-01-27 | 726
2007-05-26 | 524
2013-09-22 | 181
2019-05-17 | 948
2013-04-17 | 138
2008-07-14 | 96
2020-10-16 | 236
2018-01-15 | 820
2014-06-23 | 22
2021-12-19 | 660
2007-04-26 | 676
2023-02-09 | 711
2006-09-26 | 514
2010-11-23 | 355
2011-06-25 | 406
2014-07-07 | 178
2007-05-01 | 181
2005-08-06 | 164
2008-07-13 | 906
2020-09-14 | 752
2001-04-03 | 688
2008-06-20 | 321
2005-04-28 | 144
2017-02-20 | 801
2009-12-19 | 66
2001-08-07 | 385
2007-07-12 | 105
2013-02-26 | 191
2011-04-12 | 269
2012-08-12 | 943
2014-07-20 | 256
2005-11-03 | 814
2013-09-09 | 316
2016-03-10 | 73
2009-02-27 | 474
2012-12-23 | 798
2019-10-04 | 31
2022-07-23 | 787
2010-07-20 | 65
2001-02-08 | 814
2021-12-20 | 62
2000-05-20 | 161
2008-03-28 | 895
2007-06-22 | 28
2024-02-17 | 723
2002-11-15 | 564
2002-03-26 | 329
2013-05-16 | 909
2000-11-08 | 952
2015-08-06 | 748
2004-02-25 | 938
2002-10-04 | 953
2008-08-18 | 38
2017-08-27 | 270
2024-05-04 | 565
2023-07-15 | 824
2002-07-05 | 292
2007-03-21 | 86
2018-05-17 | 97
2009-08-12 | 992
2022-05-07 | 192
2023-10-15 | 825
2023-10-15 | 421
2011-09-26 | 988
2014-07-13 | 623
2020-06-14 | 15
2017-03-01 | 251
2008-04-05 | 856
2024-07-09 | 975
2015-03-21 | 588
2004-11-11 | 190
2010-08-12 | 477
2010-08-05 | 357
2017-03-25 | 10
2004-06-06 | 437
2004-02-10 | 4
2013-06-12 | 855
2009-12-09 | 238
2002-11-14 | 839
2017-09-09 | 155
2002-02-09 | 72
2010-02-27 | 939
2024-04-13 | 778
2005-11-03 | 445
2021-02-25 | 31
2021-05-06 | 973
2008-11-18 | 76
2018-10-08 | 598
2002-12-11 | 237
2009-09-25 | 758
2022-02-18 | 704
2008-12-26 | 754
2010-07-14 | 381
2004-12-04 | 913
2015-01-06 | 284
2003-05-15 | 308
2021-09-10 | 408
2006-11-27 | 455
2010-04-13 | 370
2002-02-21 | 512
2017-07-02 | 122
2002-01-16 | 294
2001-05-11 | 882
2004-01-23 | 375
2016-12-24 | 372
2015-07-17 | 252
2007-09-15 | 84
2003-12-25 | 521
2017-07-04 | 846
2000-11-13 | 379
2010-04-06 | 114
2010-12-02 | 304
2017-02-25 | 460
2004-01-09 | 988
2023-04-14 | 254
2017-10-20 | 611
2019-03-26 | 122
2004-06-18 | 966
2022-07-05 | 608
2019-10-09 | 863
2000-01-24 | 881
2001-09-15 | 49
2004-12-20 | 621
2020-07-21 | 940
2004-06-23 | 408
2015-12-07 | 363
2004-07-12 | 650
2005-12-10 | 682
2006-02-05 | 732
2004-11-03 | 60
2010-10-26 | 805
2022-06-14 | 476
2008-04-10 | 648
2024-08-16 | 455
2018-07-06 | 850
2002-12-13 | 209
2012-05-14 | 793
2013-04-06 | 75
2019-11-26 | 141
2003-07-10 | 161
2015-03-06 | 916
2018-10-13 | 588
2017-10-19 | 245
2004-03-19 | 368
2000-12-06 | 765
2004-07-02 | 800
2002-11-18 | 107
2002-03-05 | 542
2017-07-28 | 287
2009-04-20 | 278
2014-10-08 | 221
2016-10-10 | 518
2008-08-09 | 364
2019-02-09 | 74
2001-10-06 | 955
2019-07-11 | 836
2009-10-28 | 595
2017-11-10 | 208
2019-10-06 | 763
2007-12-10 | 267
2024-02-08 | 295
2021-12-18 | 297
2006-04-10 | 676
2005-08-21 | 641
2012-01-13 | 256
2017-10-21 | 762
2012-11-06 | 697
2017-07-01 | 443
2001-09-23 | 822
2022-09-13 | 756
2013-06-01 | 420
2007-01-18 | 944
2011-02-25 | 679
2012-09-18 | 377
2014-07-19 | 583
2003-11-23 | 904
2015-06-04 | 138
2004-08-03 | 292
2005-03-01 | 512
2024-10-25 | 963
2024-01-11 | 588
2001-08-06 | 343
2009-04-07 | 637
2005-06-27 | 120
2022-10-07 | 351
2001-09-20 | 208
2009-08-13 | 861
2009-05-01 | 310
2015-03-11 | 968
2009-01-08 | 118
2003-07-16 | 685
2018-06-27 | 965
2024-05-09 | 202
2002-04-27 | 511
2020-03-25 | 554
2012-05-25 | 602
2020-03-04 | 379
2003-11-02 | 234
2022-06-08 | 15
2006-02-05 | 581
2000-09-20 | 527
2011-03-03 | 33
2003-12-28 | 391
2015-12-10 | 438
2020-09-02 | 600
2001-04-03 | 975
2022-11-08 | 878
2012-08-24 | 789
2001-04-25 | 987
2020-04-10 | 873
2024-05-13 | 189
2020-03-24 | 442
2007-02-27 | 85
2016-06-22 | 88
2014-05-11 | 926
2004-11-17 | 755
2006-05-28 | 626
2018-05-20 | 617
2009-09-08 | 656
2009-11-07 | 68
2012-02-03 | 103
2024-04-04 | 113
2021-07-20 | 402
2021-04-23 | 829
2019-02-24 | 287
2002-03-06 | 261
2005-01-19 | 964
2006-05-02 | 194
2011-04-18 | 935
2006-02-13 | 77
2005-05-08 | 103
2001-06-09 | 95
2023-12-16 | 75
2022-01-26 | 580
2010-08-17 | 666
2004-02-25 | 541
2020-07-09 | 926
2001-06-20 | 758
2021-12-14 | 272
2003-02-17 | 179
2009-08-23 | 281
2001-12-02 | 263
2004-03-06 | 286
2014-03-20 | 860
2002-08-23 | 355
2013-11-10 | 961
2006-11-23 | 561
2019-07-17 | 3
2015-08-09 | 968
2017-11-04 | 249
2010-05-28 | 999
2006-11-24 | 10
2023-03-02 | 14
2021-11-24 | 229
2004-02-23 | 923
2021-12-19 | 388
2007-04-01 | 224
2015-08-02 | 725
2002-09-09 | 810
2001-09-26 | 500
2017-07-07 | 538
2017-06-04 | 173
2005-02-22 | 326
2021-08-28 | 78
2019-12-12 | 111
2013-05-13 | 815
2018-02-02 | 971
2007-03-28 | 599
2012-06-02 | 706
2006-09-08 | 286
2021-05-13 | 70
2010-08-13 | 754
2005-04-15 | 818
2015-11-26 | 885
2023-07-25 | 280
2011-09-20 | 98
2019-09-05 | 900
2005-04-07 | 254
2018-08-09 | 828
2007-05-03 | 989
2009-09-12 | 24
2009-05-02 | 934
2005-02-28 | 868
2022-03-07 | 167
2019-03-08 | 199
2011-07-22 | 929
2011-10-02 | 995
2010-05-06 | 694
2021-01-23 | 755
2012-12-07 | 44
2000-02-17 | 950
2005-07-18 | 574
2006-01-19 | 917
2021-08-08 | 307
2015-09-08 | 127
2000-05-06 | 197
2005-12-17 | 17
2003-07-22 | 78
2005-06-05 | 11
2007-10-06 | 315
2011-12-10 | 232
2024-01-01 | 816
2015-08-28 | 741
2008-05-11 | 915
2011-11-10 | 989
2018-07-12 | 600
2001-05-20 | 283
2020-06-12 | 683
2016-05-25 | 15
2020-05-16 | 60
2005-03-18 | 190
2017-04-02 | 305
2017-03-23 | 35
2016-07-28 | 817
2014-12-17 | 811
2002-08-04 | 168
2016-12-17 | 611
2023-12-09 | 630
2021-02-05 | 440
2023-10-11 | 67
2020-09-15 | 813
2008-02-15 | 324
2015-03-09 | 892
2015-12-06 | 833
2023-10-02 | 373
2020-06-16 | 866
2023-12-04 | 323
2000-02-27 | 472
2001-05-26 | 960
2011-08-13 | 678
2002-09-24 | 244
2007-05-18 | 205
2012-03-03 | 657
2020-02-25 | 46
2006-08-10 | 209
2019-09-18 | 145
2008-08-22 | 946
2009-03-22 | 288
2016-01-09 | 326
2011-03-16 | 873
2013-03-19 | 236
2018-07-19 | 800
2018-12-10 | 937
2015-03-12 | 776
2011-09-07 | 596
2009-12-13 | 853
2022-10-04 | 483
2010-07-05 | 975
2022-12-04 | 568
2020-02-21 | 939
2022-02-25 | 964
2023-04-09 | 485
2002-04-18 | 838
2012-02-24 | 762
2015-11-10 | 225
2010-07-02 | 809
2018-01-02 | 838
2010-06-02 | 459
2003-11-20 | 654
2019-09-16 | 873
2004-01-01 | 493
2020-04-20 | 736
2005-06-10 | 967
2007-07-25 | 352
2008-03-11 | 593
2003-05-09 | 134
2007-04-01 | 403
2018-04-02 | 674
2009-02-17 | 204
2023-04-21 | 130
2005-07-14 | 139
2001-03-12 | 159
2009-11-01 | 39
2008-05-14 | 792
2011-06-28 | 679
2023-09-19 | 259
2017-03-01 | 318
2001-05-09 | 982
2016-07-10 | 243
2003-06-19 | 912
2001-04-12 | 761
2017-10-22 | 55
2019-05-12 | 495
2002-10-03 | 794
2019-11-09 | 372
2002-02-23 | 393
2015-01-09 | 343
2020-08-04 | 496
2002-11-18 | 321
2012-03-26 | 882
2012-05-10 | 891
2011-04-07 | 980
2002-03-09 | 381
2019-12-27 | 986
2016-12-10 | 736
2008-01-01 | 812
2022-02-22 | 234
2005-03-25 | 969
2005-10-02 | 991
2004-12-28 | 383
2003-09-13 | 225
2014-07-04 | 30
2007-02-27 | 215
2006-03-16 | 28
2022-06-24 | 954
2002-12-08 | 758
2006-01-22 | 610
2014-02-26 | 845
2007-10-27 | 596
2001-06-23 | 61
2001-01-09 | 60
2002-05-21 | 101
2021-08-28 | 248
2016-11-15 | 772
2021-09-11 | 910
2014-12-20 | 746
2015-10-15 | 243
2015-09-05 | 393
2024-02-18 | 326
2016-11-04 | 814
2001-11-15 | 792
2016-06-05 | 687
2012-11-03 | 878
2004-02-09 | 269
2014-07-10 | 806
2021-06-24 | 870
2004-10-25 | 395
2024-12-06 | 552
2011-09-26 | 677
2001-02-06 | 38
2016-04-25 | 345
2024-01-28 | 15
2014-01-14 | 960
2001-02-19 | 808
2003-03-12 | 277
2007-06-14 | 218
2018-03-24 | 546
2017-05-21 | 108
2004-05-02 | 356
2021-09-04 | 10
2006-06-07 | 310
2020-05-03 | 648
2009-10-02 | 643
2015-07-14 | 235
2012-09-14 | 181
2023-02-26 | 352
2019-07-05 | 665
2019-01-08 | 175
2006-06-06 | 303
2005-04-24 | 791
2004-05-07 | 771
2015-04-20 | 79
2006-09-13 | 829
2006-10-18 | 427
2021-07-14 | 215
2003-01-03 | 411
2022-01-19 | 379
2012-10-12 | 868
2024-06-05 | 691
2003-04-24 | 361
2012-04-27 | 645
2008-04-14 | 929
2021-11-09 | 751
2015-03-19 | 812
2022-09-01 | 410
2022-12-03 | 898
2022-11-07 | 277
2017-02-03 | 57
2019-01-11 | 677
2010-12-27 | 333
2020-03-26 | 636
2022-04-09 | 919
2003-01-14 | 425
2009-01-05 | 732
2003-03-14 | 148
2004-09-26 | 723
2009-04-06 | 844
2016-04-27 | 88
2018-04-09 | 915
2014-06-07 | 42
2023-09-21 | 985
2001-05-18 | 706
2012-11-11 | 741
2007-12-21 | 667
2002-06-16 | 170
2008-06-03 | 503
2008-12-11 | 223
2014-05-10 | 489
2022-02-23 | 300
2008-04-16 | 47
2003-10-01 | 460
2006-10-16 | 760
2005-04-11 | 863
2011-09-03 | 745
2002-05-17 | 143
2020-02-06 | 269
2000-12-23 | 660
2007-06-05 | 737
2019-09-26 | 175
2011-10-16 | 92
2022-02-20 | 460
2008-07-18 | 985
2016-06-14 | 663
2013-11-18 | 190
2023-12-15 | 632
2009-03-26 | 630
2013-04-07 | 324
2023-06-09 | 672
2011-09-01 | 69
2002-07-03 | 968
2015-08-25 | 30
2001-10-17 | 927
2024-04-24 | 260
2008-10-23 | 796
2000-09-14 | 148
2017-10-05 | 453
2015-05-11 | 67
2019-05-05 | 562
2020-09-09 | 521
2016-10-13 | 765
2013-09-22 | 921
2016-04-27 | 193
2016-12-10 | 810
2007-06-20 | 398
2019-02-26 | 164
2023-06-11 | 993
2004-11-16 | 570
2010-08-12 | 775
2002-01-22 | 20
2009-04-06 | 352
2012-03-19 | 94
2021-02-01 | 941
2018-11-06 | 91
2019-08-22 | 149
2005-01-08 | 393
2021-12-17 | 999
2023-10-08 | 859
2011-06-12 | 350
2016-10-18 | 263
2004-06-21 | 824
2005-06-01 | 227
2023-02-21 | 753
2011-04-07 | 332
2006-08-12 | 382
2011-08-14 | 925
2015-02-16 | 483
2007-05-11 | 89
2016-11-26 | 73
2017-06-13 | 215
2015-05-18 | 951
2003-04-17 | 34
2013-04-17 | 427
2001-11-09 | 366
2019-04-07 | 753
2006-05-03 | 174
2005-05-16 | 622
2018-09-19 | 584
2005-08-04 | 108
2007-08-24 | 521
2020-12-17 | 921
2004-09-17 | 848
2012-07-23 | 443
2017-05-10 | 97
2008-02-21 | 602
2021-07-03 | 101
2023-02-07 | 455
2024-02-05 | 144
2024-01-14 | 354
2011-10-23 | 24
2001-01-24 | 746
2009-10-08 | 617
2008-04-24 | 179
2004-06-05 | 654
2008-11-27 | 484
2003-07-17 | 980
2023-10-07 | 459
2007-05-04 | 58
2024-12-21 | 758
2017-01-08 | 802
2019-08-02 | 501
2006-06-04 | 591
2010-06-12 | 115
2010-12-08 | 883
2005-10-11 | 964
2022-11-07 | 123
2006-08-06 | 925
2008-01-04 | 502
2011-05-20 | 668
2000-04-28 | 537
2005-12-10 | 592
2021-09-28 | 603
2011-07-24 | 960
2000-11-20 | 533
2023-01-27 | 356
2005-06-11 | 944
2022-11-09 | 622
2002-12-09 | 557
2016-10-19 | 765
2019-06-21 | 907
2024-09-28 | 551
2007-07-25 | 407
2022-07-28 | 655
2006-02-20 | 380
2016-04-24 | 320
2013-04-11 | 457
2009-01-19 | 705
2011-07-14 | 913
2005-05-21 | 812
2008-10-08 | 457
2020-11-17 | 579
2010-08-16 | 903
2024-07-17 | 765
2006-11-19 | 917
2013-05-28 | 599
2011-09-05 | 969
2018-02-18 | 203
2005-10-10 | 377
2012-02-01 | 699
2012-09-12 | 463
2005-08-05 | 764
2012-11-26 | 875
2023-09-27 | 337
2019-04-23 | 665
2022-12-21 | 954
2017-10-12 | 832
2007-09-24 | 196
2006-11-20 | 138
2021-09-03 | 58
2017-05-10 | 641
2021-09-11 | 893
2005-09-27 | 879
2000-03-26 | 220
2012-09-17 | 371
2008-08-24 | 416
2003-11-20 | 551
2018-02-11 | 213
2001-12-19 | 450
2011-05-12 | 218
2022-02-06 | 599
2006-03-16 | 395
2003-08-11 | 363
2013-02-09 | 693
2016-04-17 | 786
2002-11-04 | 354
2006-06-21 | 517
2018-04-09 | 617
2000-02-26 | 783
2022-05-20 | 27
2016-02-19 | 531
2012-03-01 | 655
2011-05-22 | 114
2004-10-17 | 185
2002-01-15 | 796
2023-07-18 | 875
2005-11-23 | 204
2000-06-16 | 391
2014-10-23 | 526
2023-11-26 | 409
2020-07-28 | 49
2019-12-07 | 822
2021-10-23 | 146
2004-04-18 | 111
2022-05-24 | 497
2021-11-25 | 60
2024-07-19 | 72
2012-12-26 | 34
2019-06-25 | 213
2004-03-16 | 428
2007-06-19 | 39
2018-01-07 | 867
2003-03-01 | 201
2018-01-27 | 644
2020-01-09 | 834
2022-07-13 | 766
2013-09-08 | 367
2023-12-16 | 582
2001-03-18 | 169
2018-01-01 | 298
2021-09-24 | 66
2008-02-04 | 530
2020-04-05 | 394
2010-06-17 | 348
2014-04-01 | 512
2012-04-16 | 639
2012-01-21 | 607
2023-06-06 | 894
2003-10-10 | 714
2001-09-01 | 296
2007-10-23 | 893
2019-07-14 | 83
2023-02-01 | 960
2002-04-24 | 814
2017-01-27 | 416
2013-12-23 | 666
2015-04-25 | 67
2001-10-08 | 211
2011-07-05 | 132
2014-02-04 | 62
2011-12-24 | 588
2012-11-03 | 782
2015-01-19 | 803
2008-09-11 | 700
2013-11-24 | 891
2002-08-23 | 413
2020-03-06 | 961
2008-02-13 | 319
2005-04-24 | 243
2006-10-10 | 572
2017-04-08 | 750
2012-06-27 | 327
2002-11-20 | 931
2007-06-06 | 54
2007-03-08 | 192
2009-04-08 | 40
2021-11-12 | 628
2010-01-17 | 677
2012-04-04 | 726
2004-03-27 | 933
2004-06-05 | 613
2021-02-16 | 530
2008-07-03 | 567
2005-10-20 | 976
2007-07-01 | 195
2006-01-25 | 193
2013-01-13 | 969
2011-07-27 | 90
2001-03-28 | 249
2007-07-05 | 892
2012-03-24 | 942
2017-04-16 | 851
2015-08-19 | 972
2011-04-14 | 524
2023-06-18 | 509
2015-12-08 | 418
2015-07-13 | 249
2007-09-14 | 244
2004-02-04 | 798
2024-07-15 | 89
2012-09-14 | 125
2017-08-02 | 890
2020-11-28 | 188
2016-03-19 | 459
2010-03-17 | 492
2001-07-26 | 81
2007-05-16 | 583
2011-06-17 | 475
2003-07-26 | 897
2021-03-25 | 793
2024-04-22 | 690
2021-05-10 | 6
2016-03-24 | 345
2016-09-03 | 975
2014-02-27 | 302
2016-03-26 | 821
2024-11-15 | 445
2012-03-20 | 486
2000-01-09 | 696
2016-03-07 | 135
2019-02-17 | 60
2018-03-28 | 709
2017-10-16 | 158
2006-10-28 | 308
2002-07-22 | 964
2008-09-15 | 10
2021-08-19 | 837
2011-10-09 | 305
2020-09-10 | 864
2012-09-14 | 330
2003-06-21 | 336
2011-05-09 | 765
2020-03-15 | 130
2023-09-02 | 419
2015-08-14 | 928
2014-02-18 | 35
2013-07-20 | 152
2010-01-15 | 215
2019-04-01 | 7
2020-01-06 | 717
2000-12-08 | 449
2018-05-01 | 11
2017-02-16 | 908
2015-10-20 | 205
2008-11-06 | 346
2000-09-02 | 596
2019-02-05 | 66
2018-06-24 | 720
2015-11-22 | 435
2002-07-23 | 271
2023-03-16 | 38
2019-04-28 | 554
2023-06-09 | 800
2001-11-18 | 420
2008-10-19 | 53
2013-06-19 | 130
2007-08-22 | 334
2012-05-26 | 961
2006-02-12 | 125
2014-12-20 | 337
2006-05-07 | 157
2000-08-02 | 785
2017-12-08 | 730
2013-10-17 | 695
2010-02-07 | 650
2018-04-24 | 299
2003-11-01 | 144
2015-01-15 | 921
2015-09-03 | 542
2009-04-12 | 451
2022-11-18 | 810
2008-10-03 | 96
2024-01-19 | 368
2008-02-28 | 464
2000-05-21 | 341
2002-03-07 | 344
2012-02-07 | 921
2023-02-01 | 123
2011-06-18 | 271
2006-08-12 | 581
2010-10-10 | 371
2001-01-08 | 902
2016-08-08 | 720
2011-02-13 | 300
2023-11-19 | 899
2022-03-15 | 360
2010-12-20 | 318
2001-04-08 | 538
2020-09-14 | 47
2000-09-22 | 341
2017-05-23 | 778
2001-03-03 | 952
2010-09-04 | 57
2005-06-10 | 915
2007-05-06 | 983
2005-10-07 | 976
2014-04-04 | 614
2005-05-01 | 124
2022-11-15 | 325
2004-09-06 | 389
2012-05-11 | 344
2005-08-28 | 238
2020-01-18 | 127
2008-04-12 | 423
2006-03-18 | 463
2008-06-24 | 430
2023-06-05 | 28
2023-06-14 | 862
2018-09-03 | 923
2012-06-02 | 159
2016-08-12 | 399
2007-03-15 | 765
2000-01-05 | 783
2015-12-03 | 89
2008-03-02 | 534
2011-07-01 | 981
2008-08-18 | 998
2001-03-10 | 842
2007-05-11 | 392
2014-05-06 | 464
2007-11-20 | 298
2005-06-12 | 914
2016-01-09 | 603
2021-01-21 | 957
2003-10-12 | 980
2014-05-03 | 821
2009-01-10 | 800
2010-04-01 | 517
2011-08-04 | 366
2006-07-21 | 572
2014-05-04 | 913
2002-01-15 | 780
2007-10-09 | 973
2014-08-24 | 198
2003-05-07 | 888
2010-03-27 | 248
2005-10-20 | 211
2009-04-28 | 298
2005-04-20 | 309
2002-06-14 | 784
2010-07-19 | 900
2016-02-27 | 896
2019-10-18 | 757
2015-12-22 | 245
2022-09-21 | 708
2020-05-24 | 252
2003-03-18 | 382
2006-07-19 | 966
2006-01-07 | 749
2010-06-19 | 207
2020-12-05 | 885
2003-02-28 | 202
2019-12-12 | 866
2008-03-03 | 138
2017-12-01 | 900
2008-12-24 | 590
2017-02-28 | 905
2004-06-17 | 576
2018-05-07 | 798
2003-10-26 | 99
2013-05-22 | 472
2009-12-11 | 78
2016-12-16 | 852
2024-07-15 | 893
2010-10-03 | 390
2023-07-15 | 943
2021-05-03 | 200
2002-08-04 | 666
2011-06-27 | 597
2004-01-20 | 223
2014-03-24 | 513
2004-02-04 | 840
2006-06-11 | 529
2024-09-10 | 270
2008-08-27 | 110
2014-11-17 | 725
2016-03-15 | 495
2000-06-03 | 414
2006-10-21 | 912
2016-12-09 | 73
2023-03-11 | 472
2014-12-12 | 972
2021-10-23 | 360
2018-12-06 | 834
2010-04-11 | 660
2011-05-20 | 817
2000-12-18 | 968
2019-07-18 | 694
2022-05-20 | 811
2002-03-12 | 474
2010-11-03 | 979
2010-09-02 | 722
2010-04-20 | 196
2002-11-18 | 554
2017-04-23 | 263
2008-01-14 | 505
2018-01-22 | 95
2017-09-14 | 678
2001-05-26 | 563
2007-03-15 | 467
2024-06-13 | 678
2006-06-01 | 700
2003-07-12 | 461
2001-01-24 | 694
2001-01-15 | 543
2019-12-26 | 223
2021-03-19 | 903
2007-09-16 | 483
2020-12-14 | 276
2020-02-13 | 949
2003-04-11 | 930
2016-02-21 | 17
2021-07-25 | 918
2007-07-18 | 353
2020-08-10 | 529
2004-09-05 | 149
2023-02-03 | 895
2020-07-17 | 474
2000-08-09 | 666
2015-05-16 | 814
2003-08-13 | 385
2008-02-19 | 206
2006-08-08 | 912
2010-01-03 | 510
2000-05-23 | 896
2000-03-27 | 400
2011-03-07 | 954
2010-06-13 | 765
2001-05-11 | 834
2006-02-05 | 989
2019-01-19 | 380
2005-05-11 | 557
2012-01-26 | 862
2001-04-24 | 812
2003-06-07 | 216
2012-11-06 | 888
2017-09-11 | 223
2002-12-22 | 73
2024-04-22 | 879
2010-09-17 | 347
2021-03-10 | 947
2017-05-17 | 423
2012-07-16 | 401
2019-01-18 | 263
2006-08-12 | 533
2007-01-24 | 481
2019-01-21 | 6
2012-02-26 | 509
2020-07-09 | 512
2022-01-08 | 709
2003-03-07 | 324
2024-08-04 | 355
2016-03-06 | 1
2003-09-07 | 349
2016-12-04 | 481
2000-09-11 | 495
2006-07-28 | 178
2023-12-20 | 278
2000-10-27 | 824
2002-06-01 | 918
2016-02-08 | 94
2002-11-25 | 993
2003-04-19 | 405
2014-01-05 | 947
2019-04-06 | 94
2010-05-01 | 888
2017-03-05 | 221
2015-09-24 | 131
2021-12-11 | 398
2019-11-21 | 522
2002-11-08 | 793
2012-04-05 | 58
2019-06-25 | 457
2010-09-26 | 54
2000-06-12 | 365
2006-04-02 | 727
2005-04-27 | 399
2001-11-02 | 678
2017-05-05 | 531
2010-01-14 | 929
2009-10-07 | 419
2019-08-27 | 819
2018-10-14 | 499
2018-07-23 | 750
2011-05-14 | 614
2007-03-01 | 127
2003-09-23 | 465
2010-05-20 | 519
2020-10-03 | 367
2019-09-27 | 62
2016-08-02 | 734
2009-08-02 | 922
2000-07-01 | 882
2013-02-22 | 143
2003-01-18 | 738
2024-09-10 | 721
2018-09-21 | 762
2016-12-25 | 882
2000-02-26 | 460
2006-07-15 | 481
2019-08-16 | 257
2006-06-14 | 509
2024-03-09 | 773
2020-02-27 | 263
2011-12-19 | 478
2010-11-13 | 912
2017-10-21 | 225
2012-08-19 | 632
2005-10-26 | 886
2002-03-24 | 651
2006-08-09 | 778
2009-08-07 | 722
2006-09-13 | 768
